Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude
Haute-Savoie,74226,Saint-André-de-Boëge,593.0,46.15,6.350006
Haute-Savoie,74294,Verchaix,780.0,46.15,6.649994
Seine-Maritime,76025,Argueil,348.0,49.55,1.550003
Seine-Maritime,76033,Auberville-la-Renault,453.0,49.65,0.3500061
Seine-Maritime,76049,Avesnes-en-Val,269.0,49.95,1.449997
Seine-Maritime,76065,Beaussault,412.0,49.65,1.550003
Seine-Maritime,76141,Bréauté,1365.0,49.65,0.3500061
Seine-Maritime,76177,Claville-Motteville,267.0,49.55,1.1499939
Seine-Maritime,76197,Criquetot-sur-Longueville,217.0,49.75,1.050003
Seine-Maritime,76198,Criquetot-sur-Ouville,788.0,49.65,0.8500061
Seine-Maritime,76201,Croisy-sur-Andelle,524.0,49.45,1.449997
Seine-Maritime,76226,Écretteville-sur-Mer,155.0,49.75,0.44999695
Seine-Maritime,76253,Étoutteville,833.0,49.65,0.75
Seine-Maritime,76270,Fontaine-la-Mallet,2635.0,49.55,0.1499939
Seine-Maritime,76314,Graimbouville,612.0,49.55,0.3500061
Seine-Maritime,76341,Harfleur,8315.0,49.55,0.25
Seine-Maritime,76359,Héronchelles,146.0,49.55,1.3500061
Seine-Maritime,76361,Heuqueville,720.0,49.65,0.1499939
Seine-Maritime,76371,Les Ifs,72.0,49.85,1.3500061
Seine-Maritime,76386,Limpiville,392.0,49.65,0.55000305
Seine-Maritime,76395,Longueil,526.0,49.85,0.94999695
Seine-Maritime,76429,Le Mesnil-Esnard,7980.0,49.45,1.1499939
Seine-Maritime,76471,Norville,995.0,49.45,0.6499939
Seine-Maritime,76493,Paluel,395.0,49.85,0.6499939
Seine-Maritime,76510,Prétot-Vicquemare,232.0,49.75,0.8500061
Seine-Maritime,76558,Saint-Aubin-Celloville,1181.0,49.35,1.1499939
Seine-Maritime,76631,Saint-Paër,1306.0,49.55,0.8500061
Seine-Maritime,76641,Saint-Pierre-le-Vieux,194.0,49.85,0.8500061
Seine-Maritime,76675,Sierville,1108.0,49.55,1.050003
Seine-Maritime,76741,Villainville,292.0,49.65,0.25
Eure-et-Loir,28185,Goussainville,1309.0,48.75,1.550003
Eure-et-Loir,28215,Louville-la-Chenard,250.0,48.35,1.75
Eure-et-Loir,28216,Louvilliers-en-Drouais,212.0,48.75,1.25
Eure-et-Loir,28235,Marchezais,406.0,48.75,1.550003
Eure-et-Loir,28265,Montlandon,256.0,48.35,1.050003
Eure-et-Loir,28301,Poisvilliers,449.0,48.55,1.449997
Eure-et-Loir,28358,Saint-Prest,2093.0,48.45,1.550003
Eure-et-Loir,28386,Thimert-Gâtelles,1249.0,48.55,1.25
Eure-et-Loir,28419,Vitray-en-Beauce,335.0,48.25,1.449997
Finistère,29001,Argol,1021.0,48.25,-4.3499756
Finistère,29132,Locquénolé,799.0,48.65,-3.8499756
Finistère,29206,Plounévez-Lochrist,2289.0,48.65,-4.1500244
Corse-du-Sud,2A038,Bilia,53.0,41.95,8.649994
Corse-du-Sud,2A092,Conca,1159.0,41.95,8.649994
Corse-du-Sud,2A254,Quenza,190.0,41.95,8.649994
Corse-du-Sud,2A268,Sampolo,84.0,41.95,8.649994
Corse-du-Sud,2A282,Soccia,157.0,42.25,8.649994
Haute-Corse,2B047,Calacuccia,270.0,42.35,8.649994
Haute-Corse,2B054,Campile,184.0,42.55,8.649994
Haute-Corse,2B069,Casabianca,118.0,42.45,8.649994
Haute-Corse,2B122,Gavignano,60.0,42.45,8.649994
Haute-Corse,2B214,Piano,19.0,42.45,8.649994
Haute-Corse,2B217,Piazzole,47.0,42.35,8.649994
Haute-Corse,2B234,Piobetta,17.0,42.35,8.649994
Haute-Corse,2B243,Polveroso,38.0,42.45,8.649994
Haute-Corse,2B256,Rapaggio,29.0,42.35,8.649994
Haute-Corse,2B301,San-Gavino-di-Tenda,58.0,42.65,8.649994
Haute-Corse,2B306,Santa-Lucia-di-Mercurio,116.0,42.35,8.649994
Haute-Corse,2B334,Valle-d'Alesani,112.0,42.35,8.649994
Gard,30046,Boucoiran-et-Nozières,1000.0,43.95,4.149994
Gard,30059,Le Cailar,2517.0,43.65,4.25
Gard,30092,Connaux,1698.0,44.05,4.649994
Gard,30139,Lanuéjols,339.0,44.15,3.350006
Gard,30158,Martignargues,437.0,44.05,4.149994
Gard,30160,Maruéjols-lès-Gardon,269.0,44.05,4.149994
Gard,30165,Méjannes-lès-Alès,1218.0,44.05,4.149994
Gard,30220,Roquedur,265.0,43.95,3.649994
Gard,30230,Saint-André-de-Roquepertuis,591.0,44.25,4.449997
Gard,30237,Saint-Brès,666.0,44.25,4.25
Gard,30239,Sainte-Cécile-d'Andorge,550.0,44.25,3.949997
Gard,30256,Saint-Gervais,792.0,44.25,4.550003
Gard,30319,Serviers-et-Labaume,629.0,44.05,4.350006
Gard,30337,Vallabrix,415.0,44.05,4.449997
Gard,30340,Valliguières,632.0,44.05,4.550003
Haute-Garonne,31009,Antichan-de-Frontignes,188.0,42.95,0.6499939
Haute-Garonne,31034,Auzas,225.0,43.15,0.8500061
Haute-Garonne,31056,Beauzelle,7656.0,43.65,1.3500061
Haute-Garonne,31062,Bellesserre,107.0,43.75,1.1499939
Haute-Garonne,31151,Corronsac,883.0,43.45,1.449997
Haute-Garonne,31157,Cugnaux,20341.0,43.55,1.3500061
Tarn,81011,Ambres,1036.0,43.75,1.8500061
Tarn,81015,Appelle,72.0,43.55,1.949997
Tarn,81033,Blaye-les-Mines,2914.0,44.05,2.149994
Tarn,81103,Gijounet,128.0,43.75,2.649994
Tarn,81149,Loupiac,439.0,43.85,1.75
Tarn,81189,Mouzens,122.0,43.55,1.8500061
Tarn,81213,Pratviel,91.0,43.65,1.8500061
Tarn,81238,Saint-Amans-Soult,1501.0,43.45,2.449997
Tarn,81243,Saint-Beauzile,130.0,44.05,1.8500061
Tarn,81323,Viterbe,358.0,43.65,1.949997
Tarn-et-Garonne,82028,Canals,816.0,43.85,1.25
Tarn-et-Garonne,82051,Durfort-Lacapelette,843.0,44.15,1.1499939
Tarn-et-Garonne,82056,Espinas,198.0,44.25,1.75
Tarn-et-Garonne,82077,Labarthe,400.0,44.25,1.3500061
Tarn-et-Garonne,82085,Lacourt-Saint-Pierre,1275.0,43.95,1.25
Tarn-et-Garonne,82090,Lamothe-Capdeville,1053.0,44.05,1.3500061
Tarn-et-Garonne,82097,Lavit,1633.0,43.95,0.94999695
Tarn-et-Garonne,82121,Montauban,61919.0,44.05,1.3500061
Tarn-et-Garonne,82124,Montbeton,4299.0,44.05,1.25
Tarn-et-Garonne,82150,Reyniès,879.0,43.95,1.449997
Tarn-et-Garonne,82176,La Salvetat-Belmontet,931.0,43.95,1.550003
Var,83015,Bauduen,319.0,43.75,6.25
Var,83041,Claviers,719.0,43.55,6.550003
Var,83092,Pignans,4730.0,43.35,6.25
Var,83103,Le Revest-les-Eaux,4002.0,43.15,5.949997
Vaucluse,84065,Lauris,3896.0,43.75,5.25
Vaucluse,84073,Ménerbes,979.0,43.85,5.25
Vaucluse,84084,La Motte-d'Aigues,1399.0,43.75,5.550003
Vaucluse,84094,Puyméras,585.0,44.25,5.149994
Vaucluse,84133,La Tour-d'Aigues,4346.0,43.75,5.550003
Vaucluse,84144,Viens,630.0,43.95,5.550003
Vendée,85042,Chaillé-les-Marais,1893.0,46.35,-1.0499878
Vendée,85054,La Chapelle-Hermier,1022.0,46.65,-1.75
Vendée,85109,Les Herbiers,16453.0,46.85,-1.0499878
Vendée,85112,L'Île-d'Olonne,2813.0,46.55,-1.75
Vendée,85153,Mouchamps,2957.0,46.75,-1.0499878
Vendée,85154,Mouilleron-Saint-Germain,1770.0,46.65,-0.8499756
Vendée,85161,Nieul-le-Dolent,2535.0,46.55,-1.5499878
Vendée,85164,Notre-Dame-de-Monts,2160.0,46.85,-2.1500244
Vendée,85167,L'Orbrie,795.0,46.55,-0.75
Vendée,85196,Saint-André-Goule-d'Oie,1924.0,46.85,-1.1500244
Vendée,85254,Saint-Mesmin,1754.0,46.85,-0.75
Vendée,85276,Saint-Vincent-Sterlanges,752.0,46.75,-1.0499878
Vendée,85295,Treize-Septiers,3316.0,47.05,-1.25
Vendée,85301,Vendrennes,1791.0,46.85,-1.1500244
Vendée,85306,Xanton-Chassenon,740.0,46.45,-0.75
Vienne,86139,Lusignan,2589.0,46.45,0.1499939
Vienne,86149,Martaizé,365.0,46.95,0.05000305
Vienne,86182,Orches,356.0,46.85,0.3500061
Vienne,86195,Port-de-Piles,556.0,47.05,0.6499939
Vienne,86261,Sèvres-Anxaumont,2311.0,46.55,0.44999695
Vienne,86284,Vernon,719.0,46.45,0.44999695
Haute-Vienne,87012,Berneuil,441.0,46.05,1.1499939
Haute-Vienne,87069,Gajoubert,146.0,46.15,0.8500061
Haute-Vienne,87084,Lavignac,164.0,45.75,1.1499939
Haute-Vienne,87090,Mailhac-sur-Benaize,268.0,46.35,1.3500061
Haute-Vienne,87093,Masléon,282.0,45.75,1.550003
Haute-Vienne,87157,Saint-Laurent-les-Églises,822.0,45.95,1.449997
Haute-Vienne,87197,Thouron,563.0,46.05,1.25
Vosges,88030,Bainville-aux-Saules,154.0,48.25,6.149994
Vosges,88050,Belmont-sur-Buttant,302.0,48.25,6.75
Vosges,88096,Châtillon-sur-Saône,108.0,47.95,5.850006
Vosges,88109,Cleurie,643.0,48.05,6.649994
Vosges,88145,Domfaing,212.0,48.25,6.75
Vosges,88190,Frizon,496.0,48.25,6.350006
Vosges,88193,Gemaingoutte,149.0,48.25,7.149994
Vosges,88238,Hennezel,387.0,48.05,6.149994
Vosges,88281,Madonne-et-Lamerey,407.0,48.25,6.25
Vosges,88358,Pouxeux,1959.0,48.05,6.550003
Vosges,88366,Rainville,278.0,48.35,5.850006
Vosges,88421,Saint-Julien,103.0,48.05,5.949997
Vosges,88429,Saint-Nabord,3993.0,48.05,6.550003
Vosges,88450,Senaide,183.0,47.95,5.75
Vosges,88519,La Voivre,664.0,48.35,6.850006
Yonne,89038,Bernouil,114.0,47.95,3.850006
Yonne,89060,Bussy-le-Repos,454.0,48.05,3.25
Yonne,89076,Champlost,792.0,48.05,3.649994
Yonne,89131,Cruzy-le-Châtel,227.0,47.85,4.25
Yonne,89160,Étigny,758.0,48.15,3.25
Yonne,89169,Flogny-la-Chapelle,938.0,47.95,3.850006
Yonne,89181,Fournaudin,124.0,48.15,3.649994
Yonne,89219,Lasson,141.0,48.05,3.850006
Yonne,89261,Molinons,271.0,48.25,3.550003
Yonne,89354,Saint-Martin-du-Tertre,1533.0,48.25,3.25
Yonne,89387,Sens,27034.0,48.25,3.25
Yonne,89390,Serbonnes,670.0,48.35,3.25
Yonne,89485,Voutenay-sur-Cure,202.0,47.55,3.75
Territoire de Belfort,90061,Lamadeleine-Val-des-Anges,48.0,47.75,6.949997
Essonne,91079,Boissy-la-Rivière,517.0,48.35,2.149994
Essonne,91085,Boissy-sous-Saint-Yon,3828.0,48.55,2.25
Essonne,91086,Bondoufle,10862.0,48.65,2.350006
Essonne,91121,Buno-Bonnevaux,493.0,48.35,2.449997
Essonne,91204,Écharcon,744.0,48.55,2.350006
Essonne,91272,Gif-sur-Yvette,22352.0,48.75,2.149994
Essonne,91345,Longjumeau,20620.0,48.65,2.25
Essonne,91600,Soisy-sur-Seine,7322.0,48.65,2.449997
Guadeloupe,97116,Morne-à-l'Eau,15898.0,41.95,-5.25
Guyane,97304,Kourou,24612.0,41.95,-5.25
Lot,46302,Sénaillac-Latronquière,130.0,44.85,2.050003
Lot-et-Garonne,47009,Andiran,249.0,44.05,0.25
Lot-et-Garonne,47023,Beaugas,337.0,44.55,0.6499939
Lot-et-Garonne,47076,Cuq,279.0,44.05,0.75
Lot-et-Garonne,47140,Laugnac,708.0,44.35,0.6499939
Lot-et-Garonne,47150,Longueville,373.0,44.45,0.25
Lot-et-Garonne,47158,Marmont-Pachas,168.0,44.05,0.55000305
Lot-et-Garonne,47161,Massels,116.0,44.35,0.8500061
Lot-et-Garonne,47215,Pujols,3747.0,44.35,0.75
Lot-et-Garonne,47237,Sainte-Colombe-de-Villeneuve,501.0,44.35,0.6499939
Lot-et-Garonne,47262,Saint-Nicolas-de-la-Balerme,424.0,44.15,0.75
Lot-et-Garonne,47298,Sénestis,204.0,44.45,0.25
Lozère,48018,Barjac,773.0,44.55,3.449997
Lozère,48021,La Bastide-Puylaurent,170.0,44.55,3.850006
Lozère,48037,Chadenet,122.0,44.55,3.649994
Lozère,48165,Saint-Laurent-de-Muret,190.0,44.55,3.149994
Lozère,48176,Saint-Pierre-des-Tripiers,93.0,44.25,3.25
Maine-et-Loire,49060,Bellevigne-les-Châteaux,3463.0,47.15,-0.049987793
Maine-et-Loire,49192,Maulévrier,3208.0,47.05,-0.75
Maine-et-Loire,49216,Montreuil-sur-Loir,573.0,47.55,-0.3499756
Maine-et-Loire,49235,Parnay,393.0,47.25,-0.049987793
Maine-et-Loire,49298,Saint-Léger-de-Linières,3804.0,47.45,-0.75
Maine-et-Loire,49378,Vivy,2551.0,47.35,-0.049987793
Manche,50027,Bacilly,949.0,48.75,-1.4500122
Manche,50072,Brainville,211.0,49.05,-1.4500122
Manche,50078,Bretteville-sur-Ay,427.0,49.25,-1.6500244
Manche,50082,Bricquebec-en-Cotentin,5867.0,49.45,-1.6500244
Manche,50138,Colomby,563.0,49.45,-1.4500122
Manche,50174,Équilly,194.0,48.85,-1.3499756
Manche,50221,Grimesnil,66.0,48.95,-1.3499756
Manche,50241,Hémevez,184.0,49.45,-1.4500122
Manche,50243,Heugueville-sur-Sienne,468.0,49.05,-1.5499878
Manche,50390,Ozeville,155.0,49.55,-1.3499756
Manche,50391,Grandparigny,2629.0,48.55,-1.0499878
Manche,50413,Précey,575.0,48.65,-1.3499756
Manche,50471,Saint-Georges-de-la-Rivière,263.0,49.35,-1.75
Manche,50479,Saint-Germain-de-Varreville,109.0,49.45,-1.25
Manche,50512,Saint-Martin-de-Bonfossé,533.0,49.05,-1.1500244
Manche,50587,Taillepied,15.0,49.35,-1.5499878
Manche,50597,Tirepied-sur-Sée,953.0,48.75,-1.25
Manche,50599,Tollevast,1623.0,49.55,-1.6500244
Manche,50648,Yvetot-Bocage,1186.0,49.55,-1.5499878
Marne,51070,Boissy-le-Repos,229.0,48.85,3.649994
Marne,51103,La Celle-sous-Chantemerle,138.0,48.65,3.649994
Marne,51113,Champaubert,122.0,48.85,3.75
Marne,51162,Conflans-sur-Seine,641.0,48.55,3.649994
Marne,51182,Courcemain,88.0,48.65,3.949997
Marne,51245,Faverolles-et-Coëmy,583.0,49.25,3.75
Marne,51322,Lignon,121.0,48.55,4.550003
Marne,51333,Ludes,685.0,49.15,4.050003
Marne,51367,Le Mesnil-sur-Oger,1007.0,48.95,4.050003
Marne,51380,Montmirail,3557.0,48.85,3.550003
Marne,51452,Rapsécourt,33.0,49.05,4.75
Marne,51549,Somme-Yèvre,117.0,48.95,4.75
Marne,51571,Val-de-Vesle,966.0,49.15,4.25
Marne,51605,Venteuil,504.0,49.05,3.850006
Marne,51641,Villevenard,196.0,48.85,3.75
Haute-Marne,52038,Bassoncourt,63.0,48.05,5.550003
Haute-Marne,52063,Bourg-Sainte-Marie,90.0,48.15,5.550003
Haute-Marne,52074,Breuvannes-en-Bassigny,672.0,48.05,5.649994
Haute-Marne,52079,Brousseval,633.0,48.45,4.949997
Haute-Marne,52121,Chaumont,21699.0,48.05,5.149994
Haute-Marne,52127,Choiseul,78.0,48.05,5.550003
Haute-Marne,52217,Germainvilliers,85.0,48.15,5.649994
Haute-Marne,52222,Gillaumé,32.0,48.45,5.350006
Haute-Marne,52264,Laneuvelle,60.0,47.95,5.649994
Haute-Marne,52285,Leuchey,73.0,47.75,5.25
Haute-Marne,52308,Maranville,400.0,48.15,4.850006
Haute-Marne,52336,Montreuil-sur-Blaise,135.0,48.45,4.949997
Haute-Marne,52386,Perthes,504.0,48.65,4.850006
Haute-Marne,52397,Poiseul,70.0,47.95,5.449997
Haute-Marne,52449,Saints-Geosmes,1096.0,47.85,5.350006
Haute-Marne,52495,Trémilly,83.0,48.35,4.75
Mayenne,53021,La Bazoge-Montpinçon,993.0,48.25,-0.5499878
Mayenne,53067,Chémeré-le-Roi,420.0,47.95,-0.4500122
Mayenne,53120,Izé,456.0,48.25,-0.3499756
Mayenne,53181,Pontmain,807.0,48.45,-1.0499878
Mayenne,53193,Ruillé-Froid-Fonds,569.0,47.95,-0.6500244
Mayenne,53198,Saint-Aubin-du-Désert,225.0,48.35,-0.15002441
Mayenne,53221,Saint-Georges-sur-Erve,395.0,48.15,-0.25
Mayenne,53247,Saint-Pierre-la-Cour,2306.0,48.15,-1.0499878
Mayenne,53256,Saint-Thomas-de-Courceriers,165.0,48.25,-0.25
Mayenne,53276,Voutré,917.0,48.15,-0.25
Meurthe-et-Moselle,54056,Bazailles,146.0,49.45,5.75
Meurthe-et-Moselle,54072,Bezaumont,260.0,48.85,6.149994
Meurthe-et-Moselle,54085,Borville,87.0,48.45,6.350006
Meurthe-et-Moselle,54114,Champey-sur-Moselle,321.0,48.95,6.050003
Meurthe-et-Moselle,54151,Cutry,1053.0,49.45,5.75
Meurthe-et-Moselle,54167,Dommartin-lès-Toul,1934.0,48.65,5.949997
Meurthe-et-Moselle,54208,Francheville,292.0,48.75,5.949997
Meurthe-et-Moselle,54228,Giriviller,70.0,48.45,6.550003
Meurthe-et-Moselle,54249,Hannonville-Suzémont,251.0,49.05,5.850006
Meurthe-et-Moselle,54253,Hatrize,773.0,49.25,5.850006
Meurthe-et-Moselle,54331,Magnières,278.0,48.45,6.550003
Meurthe-et-Moselle,54354,Marthemont,51.0,48.55,6.050003
Meurthe-et-Moselle,54406,Ogéviller,278.0,48.55,6.75
Meurthe-et-Moselle,54447,Réclonville,72.0,48.55,6.75
Meurthe-et-Moselle,54451,Réhon,3793.0,49.55,5.75
Meurthe-et-Moselle,54468,Saffais,109.0,48.55,6.350006
Meurthe-et-Moselle,54474,Sainte-Geneviève,193.0,48.85,6.149994
Meurthe-et-Moselle,54479,Saint-Mard,101.0,48.55,6.25
Meurthe-et-Moselle,54494,Saulxerotte,100.0,48.45,5.949997
Meurthe-et-Moselle,54499,Seicheprey,111.0,48.85,5.75
Meurthe-et-Moselle,54532,Tremblecourt,160.0,48.85,5.949997
Meurthe-et-Moselle,54544,Vandelainville,140.0,49.05,5.949997
Meurthe-et-Moselle,54570,Villecey-sur-Mad,341.0,48.95,5.949997
Meurthe-et-Moselle,54592,Vroncourt,264.0,48.45,6.050003
Charente-Maritime,17013,Antezant-la-Chapelle,357.0,45.95,-0.4500122
Charente-Maritime,17024,Aulnay,1309.0,46.05,-0.3499756
Charente-Maritime,17032,Ballon,821.0,46.05,-0.9500122
Charente-Maritime,17075,Cabariot,1445.0,45.95,-0.8499756
Charente-Maritime,17097,Le Chay,817.0,45.65,-0.9500122
Charente-Maritime,17099,Chepniers,674.0,45.25,-0.3499756
Charente-Maritime,17201,La Laigne,488.0,46.25,-0.75
Charente-Maritime,17229,Mérignac,230.0,45.35,-0.3499756
Charente-Maritime,17332,Saint-Georges-Antignac,399.0,45.45,-0.4500122
Charente-Maritime,17333,Saint-Georges-de-Didonne,5170.0,45.55,-0.9500122
Charente-Maritime,17342,Saint-Germain-du-Seudre,411.0,45.55,-0.6500244
Charente-Maritime,17346,Saint-Hippolyte,1477.0,45.95,-0.9500122
Charente-Maritime,17377,Saint-Ouen-la-Thène,132.0,45.85,-0.15002441
Charente-Maritime,17382,Saint-Pierre-d'Amilly,552.0,46.15,-0.6500244
Charente-Maritime,17420,Salles-sur-Mer,2350.0,46.05,-1.0499878
Charente-Maritime,17428,Sonnac,495.0,45.85,-0.25
Charente-Maritime,17449,Tonnay-Charente,8195.0,45.95,-0.8499756
Charente-Maritime,17455,La Vallée,659.0,45.85,-0.8499756
Charente-Maritime,17465,La Vergne,605.0,45.95,-0.5499878
Charente-Maritime,17480,Virson,747.0,46.15,-0.8499756
Cher,18047,La Chapelle-d'Angillon,611.0,47.35,2.449997
Cher,18085,Dampierre-en-Graçay,244.0,47.15,1.949997
Cher,18111,Humbligny,184.0,47.25,2.649994
Cher,18120,Jussy-le-Chaudrier,584.0,47.15,2.949997
Cher,18144,Menetou-Râtel,464.0,47.35,2.75
Cher,18169,Nozières,227.0,46.75,2.449997
Cher,18171,Orcenais,245.0,46.75,2.449997
Cher,18197,Saint-Amand-Montrond,9459.0,46.75,2.550003
Cher,18273,Venesmes,799.0,46.85,2.25
Corrèze,19034,Camps-Saint-Mathurin-Léobazel,210.0,44.95,1.949997
Corrèze,19043,La Chapelle-aux-Brocs,442.0,45.15,1.6499939
Corrèze,19063,Cosnac,3026.0,45.15,1.550003
Corrèze,19093,Jugeals-Nazareth,954.0,45.05,1.550003
Corrèze,19207,Saint-Germain-les-Vergnes,1140.0,45.25,1.6499939
Seine-et-Marne,77112,Chevrainvilliers,254.0,48.25,2.649994
Seine-et-Marne,77121,Collégien,3334.0,48.85,2.649994
Seine-et-Marne,77127,Coubert,1879.0,48.65,2.75
Seine-et-Marne,77176,Faremoutiers,3013.0,48.75,3.050003
Seine-et-Marne,77204,Germigny-sous-Coulombs,205.0,49.05,3.149994
Seine-et-Marne,77230,Ichy,159.0,48.25,2.550003
Seine-et-Marne,77284,Meaux,55616.0,48.95,2.850006
Seine-et-Marne,77402,Saint-Barthélemy,338.0,48.85,3.350006
Seine-et-Marne,77423,Saint-Martin-des-Champs,657.0,48.75,3.350006
Seine-et-Marne,77480,Valence-en-Brie,1040.0,48.45,2.850006
Seine-et-Marne,77532,Vulaines-lès-Provins,70.0,48.55,3.25
Yvelines,78084,Boissy-sans-Avoir,627.0,48.85,1.75
Yvelines,78239,Follainville-Dennemont,2173.0,49.05,1.75
Yvelines,78317,Jambville,777.0,49.05,1.8500061
Yvelines,78321,Jouars-Pontchartrain,5814.0,48.75,1.949997
Yvelines,78324,Jouy-Mauvoisin,557.0,48.95,1.6499939
Yvelines,78431,Morainvilliers,3082.0,48.95,1.949997
Yvelines,78475,Osmoy,404.0,48.85,1.75
Yvelines,78621,Trappes,33717.0,48.75,1.949997
Yvelines,78623,Le Tremblay-sur-Mauldre,957.0,48.75,1.8500061
Deux-Sèvres,79013,Argentonnay,3213.0,46.95,-0.4500122
Deux-Sèvres,79038,Boismé,1181.0,46.75,-0.4500122
Deux-Sèvres,79135,Gourgé,915.0,46.75,-0.15002441
Deux-Sèvres,79197,Oroux,98.0,46.65,-0.049987793
Deux-Sèvres,79226,Le Retail,274.0,46.55,-0.4500122
Deux-Sèvres,79230,Rom,821.0,46.35,0.1499939
Deux-Sèvres,79297,Sainte-Soline,349.0,46.25,0.05000305
Deux-Sèvres,79340,Vausseroux,326.0,46.55,-0.15002441
Somme,80026,Arguel,31.0,49.85,1.8500061
Somme,80039,Ault,1370.0,50.05,1.449997
Somme,80081,Belloy-Saint-Léonard,88.0,49.95,1.949997
Somme,80085,Bernâtre,38.0,50.15,2.149994
Somme,80137,Breilly,741.0,49.95,2.149994
Somme,80148,Buigny-lès-Gamaches,394.0,50.05,1.550003
Somme,80191,Chilly,165.0,49.85,2.75
Somme,80201,Coigneux,53.0,50.15,2.550003
Somme,80238,Dernancourt,534.0,49.95,2.649994
Somme,80273,Éplessier,343.0,49.75,1.949997
Somme,80348,Fransu,188.0,50.15,2.050003
Somme,80360,Fressenneville,2127.0,50.05,1.550003
Somme,80372,Frucourt,120.0,50.05,1.8500061
Somme,80383,Goyencourt,95.0,49.75,2.75
Somme,80400,Guillaucourt,395.0,49.85,2.649994
Somme,80403,Guyencourt-sur-Noye,167.0,49.75,2.350006
Somme,80451,Irles,130.0,50.05,2.75
Somme,80466,Lanches-Saint-Hilaire,132.0,50.05,2.149994
Somme,80473,Liancourt-Fosse,292.0,49.75,2.850006
Somme,80475,Liéramont,214.0,50.05,3.050003
Somme,80499,Mailly-Raineval,304.0,49.75,2.449997
Somme,80528,Méréaucourt,9.0,49.75,1.949997
Somme,80529,Mérélessart,191.0,49.95,1.8500061
Somme,80550,Mirvaux,123.0,50.05,2.350006
Somme,80570,Moreuil,4000.0,49.75,2.449997
Somme,80576,Moyencourt,324.0,49.75,2.949997
Somme,80598,Nouvion,1220.0,50.25,1.75
Somme,80617,Parvillers-le-Quesnoy,234.0,49.75,2.75
Somme,80659,Raincheval,266.0,50.05,2.449997
Somme,80710,Saint-Maxent,393.0,50.05,1.75
Somme,80785,Vecquemont,540.0,49.85,2.449997
Somme,80792,La Vicogne,244.0,50.05,2.350006
Somme,80799,Villers-Bretonneux,4640.0,49.85,2.550003
Somme,80804,Villers-sous-Ailly,182.0,50.05,2.050003
Somme,80829,Y,89.0,49.85,2.949997
Tarn,81006,Algans,203.0,43.55,1.8500061
Corrèze,19233,Saint-Pardoux-le-Vieux,294.0,45.55,2.25
Corrèze,19242,Saint-Solve,453.0,45.35,1.3500061
Corrèze,19245,Saint-Sylvain,133.0,45.15,1.8500061
Corrèze,19265,Tarnac,343.0,45.65,1.949997
Corrèze,19280,Végennes,176.0,44.95,1.75
Côte-d'Or,21012,Ampilly-le-Sec,336.0,47.85,4.550003
Côte-d'Or,21020,Arconcey,221.0,47.25,4.449997
Côte-d'Or,21057,Beire-le-Fort,352.0,47.25,5.25
Côte-d'Or,21060,Belleneuve,1589.0,47.35,5.25
Vienne,86206,Raslay,136.0,47.15,-0.049987793
Côte-d'Or,21090,Boudreville,61.0,47.95,4.850006
Vienne,86210,Roiffé,747.0,47.15,0.05000305
Côte-d'Or,21118,Busserotte-et-Montenaille,29.0,47.65,4.949997
Côte-d'Or,21123,Buxerolles,33.0,47.85,4.949997
Côte-d'Or,21145,Charigny,37.0,47.45,4.449997
Côte-d'Or,21153,Châtellenot,159.0,47.25,4.449997
Côte-d'Or,21164,Chazilly,145.0,47.15,4.550003
Côte-d'Or,21172,Chivres,285.0,46.95,5.050003
Seine-Saint-Denis,93005,Aulnay-sous-Bois,86135.0,48.95,2.449997
Côte-d'Or,21184,Colombier,67.0,47.15,4.649994
Val-de-Marne,94078,Villeneuve-Saint-Georges,35492.0,48.75,2.449997
Côte-d'Or,21233,Drambon,193.0,47.35,5.350006
Val-d'Oise,95151,Chauvry,297.0,49.05,2.25
Côte-d'Or,21235,Duesme,48.0,47.65,4.649994
Val-d'Oise,95394,Méry-sur-Oise,10046.0,49.05,2.149994
Côte-d'Or,21239,Échenon,771.0,47.15,5.25
Val-d'Oise,95509,Puiseux-en-France,3757.0,49.05,2.449997
Côte-d'Or,21256,Étevaux,313.0,47.35,5.350006
Val-d'Oise,95604,Survilliers,4216.0,49.15,2.550003
Côte-d'Or,21271,Flavigny-sur-Ozerain,273.0,47.55,4.550003
Guadeloupe,97112,Grand-Bourg,4741.0,41.95,-5.25
Côte-d'Or,21316,Heuilley-sur-Saône,322.0,47.35,5.449997
Côte-d'Or,21336,Laignes,663.0,47.85,4.350006
Côte-d'Or,21362,Maconge,131.0,47.25,4.550003
Côte-d'Or,21409,Meuilley,434.0,47.15,4.850006
Mayenne,53269,Vautorte,618.0,48.35,-0.8499756
Meurthe-et-Moselle,54013,Amenoncourt,86.0,48.65,6.75
Côte-d'Or,21454,Nicey,107.0,47.85,4.25
Côte-d'Or,21462,Norges-la-Ville,945.0,47.45,5.050003
Côte-d'Or,21494,Poncey-sur-l'Ignon,84.0,47.45,4.75
Côte-d'Or,21514,Quemigny-sur-Seine,101.0,47.65,4.649994
Côte-d'Or,21543,Saint-Broing-les-Moines,188.0,47.75,4.850006
Côte-d'Or,21563,Saint-Mesmin,114.0,47.35,4.649994
Côte-d'Or,21579,Salives,207.0,47.55,4.850006
Côte-d'Or,21582,Santenay,883.0,46.95,4.649994
