CODGEO;REG;DEP;LIBGEO;PMUN2021
17002;75;17;Agudelle;134
17003;75;17;Aigrefeuille-d'Aunis;4 479
17004;75;17;Île-d'Aix;207
17005;75;17;Allas-Bocage;197
17006;75;17;Allas-Champagne;248
17007;75;17;Anais;316
17008;75;17;Andilly;2 312
17009;75;17;Angliers;1 285
17010;75;17;Angoulins;4 117
17011;75;17;Annepont;394
17012;75;17;Annezay;158
17013;75;17;Antezant-la-Chapelle;357
17015;75;17;Arces;730
17016;75;17;Archiac;771
17017;75;17;Archingeay;733
17018;75;17;Ardillières;865
17019;75;17;Ars-en-Ré;1 297
17020;75;17;Arthenac;345
17021;75;17;Arvert;3 774
17022;75;17;Asnières-la-Giraud;977
17023;75;17;Aujac;373
17024;75;17;Aulnay;1 309
17025;75;17;Aumagne;700
17026;75;17;Authon-Ébéon;392
17027;75;17;Avy;472
17028;75;17;Aytré;9 578
17029;75;17;Bagnizeau;189
17030;75;17;Balanzac;586
17031;75;17;Ballans;200
17032;75;17;Ballon;821
17033;75;17;La Barde;494
17034;75;17;Barzan;464
17035;75;17;Bazauges;106
17036;75;17;Beaugeay;785
17037;75;17;Beauvais-sur-Matha;653
17038;75;17;Bedenac;690
17039;75;17;Belluire;215
17041;75;17;Benon;1 763
17042;75;17;Bercloux;445
17043;75;17;Bernay-Saint-Martin;753
17044;75;17;Berneuil;1 162
17045;75;17;Beurlay;1 013
17046;75;17;Bignay;369
17047;75;17;Biron;238
17048;75;17;Blanzac-lès-Matha;319
17049;75;17;Blanzay-sur-Boutonne;77
17050;75;17;Bois;518
17051;75;17;Le Bois-Plage-en-Ré;2 229
17052;75;17;Boisredon;706
17053;75;17;Bords;1 319
17054;75;17;Boresse-et-Martron;201
17055;75;17;Boscamnant;342
17056;75;17;Bougneau;609
17057;75;17;Bouhet;916
17058;75;17;Bourcefranc-le-Chapus;3 541
17059;75;17;Bourgneuf;1 418
17060;75;17;Boutenac-Touvent;229
17061;75;17;Bran;140
17062;75;17;Bresdon;224
17063;75;17;Breuil-la-Réorte;466
17064;75;17;Breuillet;3 060
17065;75;17;Breuil-Magné;1 863
17066;75;17;Brie-sous-Archiac;228
17067;75;17;Brie-sous-Matha;172
17068;75;17;Brie-sous-Mortagne;243
17069;75;17;Brives-sur-Charente;225
17070;75;17;Brizambourg;959
17071;75;17;La Brousse;514
17072;75;17;Burie;1 337
17073;75;17;Bussac-sur-Charente;1 282
17074;75;17;Bussac-Forêt;1 085
17075;75;17;Cabariot;1 445
17076;75;17;Celles;323
17077;75;17;Cercoux;1 279
17078;75;17;Chadenac;517
17079;75;17;Chaillevette;1 633
17080;75;17;Chambon;988
17081;75;17;Chamouillac;369
17082;75;17;Champagnac;504
17083;75;17;Champagne;622
17084;75;17;Champagnolles;686
17085;75;17;Champdolent;413
17086;75;17;Chaniers;3 597
17087;75;17;Chantemerle-sur-la-Soie;210
17089;75;17;La Chapelle-des-Pots;1 003
17091;75;17;Charron;2 002
17092;75;17;Chartuzac;165
17093;75;17;Le Château-d'Oléron;4 319
17094;75;17;Châtelaillon-Plage;6 227
17095;75;17;Chatenet;212
17096;75;17;Chaunac;74
17097;75;17;Le Chay;817
17098;75;17;Chenac-Saint-Seurin-d'Uzet;584
17099;75;17;Chepniers;674
17100;75;17;Chérac;1 130
17101;75;17;Cherbonnières;334
17102;75;17;Chermignac;1 266
17104;75;17;Chevanceaux;1 112
17105;75;17;Chives;310
17106;75;17;Cierzac;318
17107;75;17;Ciré-d'Aunis;1 538
17108;75;17;Clam;407
17109;75;17;Clavette;1 441
17110;75;17;Clérac;979
17111;75;17;Clion;838
17112;75;17;La Clisse;729
17113;75;17;La Clotte;713
17114;75;17;Coivert;201
17115;75;17;Colombiers;303
17116;75;17;Consac;233
17117;75;17;Contré;137
17118;75;17;Corignac;330
17119;75;17;Corme-Écluse;1 228
17120;75;17;Corme-Royal;1 939
17121;75;17;La Couarde-sur-Mer;1 104
17122;75;17;Coulonges;233
17124;75;17;Courant;440
17125;75;17;Courcelles;451
17126;75;17;Courcerac;307
17127;75;17;Courçon;1 980
17128;75;17;Courcoury;701
17129;75;17;Courpignac;414
17130;75;17;Coux;479
17131;75;17;Cozes;2 161
17132;75;17;Cram-Chaban;648
17133;75;17;Cravans;869
17134;75;17;Crazannes;439
17135;75;17;Cressé;222
17136;75;17;Croix-Chapeau;1 337
17137;75;17;La Croix-Comtesse;223
17138;75;17;Dampierre-sur-Boutonne;275
17139;75;17;Dœuil-sur-le-Mignon;361
17140;75;17;Dolus-d'Oléron;3 155
17141;75;17;Dompierre-sur-Charente;479
17142;75;17;Dompierre-sur-Mer;5 961
17143;75;17;Le Douhet;703
17145;75;17;Échebrune;483
17146;75;17;Échillais;3 567
17147;75;17;Écoyeux;1 396
17148;75;17;Écurat;451
17149;75;17;Les Éduts;58
17150;75;17;Les Églises-d'Argenteuil;530
17151;75;17;L'Éguille;898
17152;75;17;Épargnes;902
17153;75;17;Esnandes;2 103
17154;75;17;Les Essards;725
17155;75;17;Étaules;2 717
17156;75;17;Expiremont;128
17157;75;17;Fenioux;165
17158;75;17;Ferrières;1 345
17159;75;17;Fléac-sur-Seugne;361
17160;75;17;Floirac;427
17161;75;17;La Flotte;3 017
17162;75;17;Fontaine-Chalendray;210
17163;75;17;Fontaines-d'Ozillac;512
17164;75;17;Fontcouverte;2 306
17165;75;17;Fontenet;392
17166;75;17;Forges;1 328
17167;75;17;Le Fouilloux;765
17168;75;17;Fouras;4 061
17171;75;17;Geay;778
17172;75;17;Gémozac;2 989
17173;75;17;La Genétouze;225
17174;75;17;Genouillé;905
17175;75;17;Germignac;641
17176;75;17;Gibourne;103
17177;75;17;Le Gicq;118
17178;75;17;Givrezac;73
17179;75;17;Les Gonds;1 789
17180;75;17;Gourvillette;97
17181;75;17;Grandjean;312
17182;75;17;La Grève-sur-Mignon;559
17183;75;17;Grézac;944
17184;75;17;La Gripperie-Saint-Symphorien;584
17185;75;17;Le Gua;2 100
17186;75;17;Le Gué-d'Alleré;975
17187;75;17;Guitinières;485
17188;75;17;Haimps;453
17190;75;17;L'Houmeau;2 907
17191;75;17;La Jard;428
17192;75;17;Jarnac-Champagne;870
17193;75;17;La Jarne;2 591
17194;75;17;La Jarrie;3 414
17195;75;17;La Jarrie-Audouin;273
17196;75;17;Jazennes;547
17197;75;17;Jonzac;3 550
17198;75;17;Juicq;310
17199;75;17;Jussas;155
17200;75;17;Lagord;7 387
17201;75;17;La Laigne;488
17202;75;17;Landes;572
17203;75;17;Landrais;778
17204;75;17;Léoville;302
17205;75;17;Loire-les-Marais;386
17206;75;17;Loiré-sur-Nie;283
17207;75;17;Loix;739
17208;75;17;Longèves;1 058
17209;75;17;Lonzac;269
17210;75;17;Lorignac;509
17211;75;17;Loulay;757
17212;75;17;Louzignac;171
17213;75;17;Lozay;144
17214;75;17;Luchat;521
17215;75;17;Lussac;46
17216;75;17;Lussant;1 025
17217;75;17;Macqueville;291
17218;75;17;Marans;4 500
17219;75;17;Marennes-Hiers-Brouage;6 175
17220;75;17;Marignac;412
17221;75;17;Marsais;930
17222;75;17;Marsilly;3 194
17223;75;17;Massac;183
17224;75;17;Matha;2 190
17225;75;17;Les Mathes;2 179
17226;75;17;Mazeray;989
17227;75;17;Mazerolles;228
17228;75;17;Médis;3 036
17229;75;17;Mérignac;230
17230;75;17;Meschers-sur-Gironde;3 160
17231;75;17;Messac;105
17232;75;17;Meursac;1 532
17233;75;17;Meux;331
17234;75;17;Migré;360
17235;75;17;Migron;706
17236;75;17;Mirambeau;1 522
17237;75;17;Moëze;597
17239;75;17;Mons;448
17240;75;17;Montendre;3 228
17241;75;17;Montguyon;1 567
17242;75;17;Montils;875
17243;75;17;Montlieu-la-Garde;1 211
17244;75;17;Montpellier-de-Médillan;687
17245;75;17;Montroy;918
17246;75;17;Moragne;540
17247;75;17;Mornac-sur-Seudre;865
17248;75;17;Mortagne-sur-Gironde;913
17249;75;17;Mortiers;168
17250;75;17;Mosnac;483
17252;75;17;Le Mung;309
17253;75;17;Muron;1 359
17254;75;17;Nachamps;198
17255;75;17;Nancras;795
17256;75;17;Nantillé;328
17257;75;17;Néré;663
17258;75;17;Neuillac;303
17259;75;17;Neulles;158
17260;75;17;Neuvicq;439
17261;75;17;Neuvicq-le-Château;327
17262;75;17;Nieul-lès-Saintes;1 239
17263;75;17;Nieul-le-Virouil;583
17264;75;17;Nieul-sur-Mer;5 798
17265;75;17;Nieulle-sur-Seudre;1 222
17266;75;17;Les Nouillers;727
17267;75;17;Nuaillé-d'Aunis;1 228
17268;75;17;Nuaillé-sur-Boutonne;189
17269;75;17;Orignolles;703
17270;75;17;Ozillac;612
17271;75;17;Paillé;326
17273;75;17;Pérignac;978
17274;75;17;Périgny;8 741
17275;75;17;Pessines;785
17276;75;17;Le Pin;73
17277;75;17;Essouvert;1 045
17278;75;17;Pisany;790
17279;75;17;Plassac;648
17280;75;17;Plassay;788
17281;75;17;Polignac;160
17282;75;17;Pommiers-Moulons;214
17283;75;17;Pons;4 273
17284;75;17;Pont-l'Abbé-d'Arnoult;1 792
17285;75;17;Port-d'Envaux;1 152
17286;75;17;Les Portes-en-Ré;587
17287;75;17;Pouillac;277
17288;75;17;Poursay-Garnaud;316
17289;75;17;Préguillac;431
17290;75;17;Prignac;289
17291;75;17;Puilboreau;6 635
17292;75;17;Puy-du-Lac;517
17293;75;17;Puyravault;705
17294;75;17;Puyrolland;190
17295;75;17;Réaux sur Trèfle;782
17296;75;17;Rétaud;1 058
17297;75;17;Rivedoux-Plage;2 374
17298;75;17;Rioux;995
17299;75;17;Rochefort;23 092
17300;75;17;La Rochelle;78 535
17301;75;17;Romazières;77
17302;75;17;Romegoux;606
17303;75;17;La Ronde;1 015
17304;75;17;Rouffiac;499
17305;75;17;Rouffignac;417
17306;75;17;Royan;19 029
17307;75;17;Sablonceaux;1 404
17308;75;17;Saint-Agnant;2 772
17309;75;17;Saint-Aigulin;1 888
17310;75;17;Saint-André-de-Lidon;1 169
17311;75;17;Saint-Augustin;1 462
17312;75;17;Saint-Bonnet-sur-Gironde;822
17313;75;17;Saint-Bris-des-Bois;386
17314;75;17;Saint-Césaire;895
17315;75;17;Saint-Christophe;1 389
17316;75;17;Saint-Ciers-Champagne;387
17317;75;17;Saint-Ciers-du-Taillon;574
17318;75;17;Saint-Clément-des-Baleines;698
17319;75;17;Sainte-Colombe;107
17320;75;17;Saint-Coutant-le-Grand;410
17321;75;17;Saint-Crépin;351
17322;75;17;Saint-Cyr-du-Doret;685
17323;75;17;Saint-Denis-d'Oléron;1 315
17324;75;17;Saint-Dizant-du-Bois;113
17325;75;17;Saint-Dizant-du-Gua;513
17326;75;17;Saint-Eugène;285
17327;75;17;Saint-Félix;319
17328;75;17;Saint-Fort-sur-Gironde;903
17329;75;17;Saint-Froult;382
17330;75;17;Sainte-Gemme;1 356
17331;75;17;Saint-Genis-de-Saintonge;1 225
17332;75;17;Saint-Georges-Antignac;399
17333;75;17;Saint-Georges-de-Didonne;5 170
17334;75;17;Saint-Georges-de-Longuepierre;231
17335;75;17;Saint-Georges-des-Agoûts;283
17336;75;17;Saint-Georges-des-Coteaux;2 810
17337;75;17;Saint-Georges-d'Oléron;3 948
17338;75;17;Saint-Georges-du-Bois;1 838
17339;75;17;Saint-Germain-de-Lusignan;1 299
17340;75;17;Saint-Pierre-La-Noue;1 508
17341;75;17;Saint-Germain-de-Vibrac;184
17342;75;17;Saint-Germain-du-Seudre;411
17343;75;17;Saint-Grégoire-d'Ardennes;144
17344;75;17;Saint-Hilaire-de-Villefranche;1 339
17345;75;17;Saint-Hilaire-du-Bois;296
17346;75;17;Saint-Hippolyte;1 477
17347;75;17;Saint-Jean-d'Angély;6 705
17348;75;17;Saint-Jean-d'Angle;696
17349;75;17;Saint-Jean-de-Liversay;3 038
17350;75;17;Saint-Julien-de-l'Escap;859
17351;75;17;Saint-Just-Luzac;2 063
17353;75;17;Saint-Laurent-de-la-Prée;2 271
17354;75;17;Saint-Léger;658
17355;75;17;Sainte-Lheurine;519
17356;75;17;Saint-Loup;310
17357;75;17;Saint-Maigrin;532
17358;75;17;Saint-Mandé-sur-Brédoire;301
17359;75;17;Saint-Mard;1 227
17360;75;17;Sainte-Marie-de-Ré;3 372
17361;75;17;Saint-Martial;111
17362;75;17;Saint-Martial-de-Mirambeau;303
17363;75;17;Saint-Martial-de-Vitaterne;547
17364;75;17;Saint-Martial-sur-Né;429
17365;75;17;Saint-Martin-d'Ary;471
17366;75;17;Saint-Martin-de-Coux;474
17367;75;17;Saint-Martin-de-Juillers;153
17369;75;17;Saint-Martin-de-Ré;2 263
17372;75;17;Saint-Médard;86
17373;75;17;Saint-Médard-d'Aunis;2 349
17374;75;17;Sainte-Même;231
17375;75;17;Saint-Nazaire-sur-Charente;1 210
17376;75;17;Saint-Ouen-d'Aunis;2 083
17377;75;17;Saint-Ouen-la-Thène;132
17378;75;17;Saint-Palais-de-Négrignac;425
17379;75;17;Saint-Palais-de-Phiolin;212
17380;75;17;Saint-Palais-sur-Mer;3 918
17381;75;17;Saint-Pardoult;219
17382;75;17;Saint-Pierre-d'Amilly;552
17383;75;17;Saint-Pierre-de-Juillers;347
17384;75;17;Saint-Pierre-de-l'Isle;264
17385;75;17;Saint-Pierre-d'Oléron;6 627
17386;75;17;Saint-Pierre-du-Palais;340
17387;75;17;Saint-Porchaire;1 937
17388;75;17;Saint-Quantin-de-Rançanne;252
17389;75;17;Sainte-Radegonde;578
17390;75;17;Sainte-Ramée;114
17391;75;17;Saint-Rogatien;2 408
17393;75;17;Saint-Romain-de-Benet;1 754
17394;75;17;Saint-Saturnin-du-Bois;905
17395;75;17;Saint-Sauvant;504
17396;75;17;Saint-Sauveur-d'Aunis;1 744
17397;75;17;Saint-Savinien;2 453
17398;75;17;Saint-Seurin-de-Palenne;166
17400;75;17;Saint-Sever-de-Saintonge;635
17401;75;17;Saint-Séverin-sur-Boutonne;94
17402;75;17;Saint-Sigismond-de-Clermont;160
17403;75;17;Saint-Simon-de-Bordes;773
17404;75;17;Saint-Simon-de-Pellouaille;679
17405;75;17;Saint-Sorlin-de-Conac;202
17406;75;17;Saint-Sornin;424
17407;75;17;Sainte-Soulle;4 961
17408;75;17;Saint-Sulpice-d'Arnoult;915
17409;75;17;Saint-Sulpice-de-Royan;3 387
17410;75;17;Saint-Thomas-de-Conac;575
17411;75;17;Saint-Trojan-les-Bains;1 119
17412;75;17;Saint-Vaize;644
17413;75;17;Saint-Vivien;1 393
17414;75;17;Saint-Xandre;5 384
17415;75;17;Saintes;25 518
17416;75;17;Saleignes;57
17417;75;17;Salignac-de-Mirambeau;166
17418;75;17;Salignac-sur-Charente;608
17420;75;17;Salles-sur-Mer;2 350
17421;75;17;Saujon;7 183
17422;75;17;Seigné;85
17423;75;17;Semillac;71
17424;75;17;Semoussac;391
17425;75;17;Semussac;2 479
17426;75;17;Le Seure;267
17427;75;17;Siecq;215
17428;75;17;Sonnac;495
17429;75;17;Soubise;3 641
17430;75;17;Soubran;412
17431;75;17;Soulignonne;732
17432;75;17;Souméras;366
17433;75;17;Sousmoulins;202
17434;75;17;Surgères;6 825
17435;75;17;Taillant;177
17436;75;17;Taillebourg;776
17437;75;17;Talmont-sur-Gironde;89
17438;75;17;Tanzac;297
17439;75;17;Taugon;772
17440;75;17;Ternant;376
17441;75;17;Tesson;1 142
17442;75;17;Thaims;377
17443;75;17;Thairé;1 837
17444;75;17;Thénac;1 705
17445;75;17;Thézac;332
17446;75;17;Thors;465
17447;75;17;Le Thou;2 052
17448;75;17;Tonnay-Boutonne;1 183
17449;75;17;Tonnay-Charente;8 195
17450;75;17;Torxé;247
17451;75;17;Les Touches-de-Périgny;544
17452;75;17;La Tremblade;4 436
17453;75;17;Trizay;1 473
17454;75;17;Tugéras-Saint-Maurice;380
17455;75;17;La Vallée;659
17457;75;17;La Devise;1 194
17458;75;17;Vanzac;186
17459;75;17;Varaize;558
17460;75;17;Varzay;837
17461;75;17;Vaux-sur-Mer;3 996
17462;75;17;Vénérand;770
17463;75;17;Vergeroux;1 292
17464;75;17;Vergné;165
17465;75;17;La Vergne;605
17466;75;17;Vérines;2 339
17467;75;17;Vervant;235
17468;75;17;Vibrac;156
17469;75;17;Villars-en-Pons;577
17470;75;17;Villars-les-Bois;224
17471;75;17;La Villedieu;205
17472;75;17;Villedoux;2 316
17473;75;17;Villemorin;123
17474;75;17;Villeneuve-la-Comtesse;744
17476;75;17;Villexavier;271
17477;75;17;Villiers-Couture;107
17478;75;17;Vinax;64
17479;75;17;Virollet;303
17480;75;17;Virson;747
17481;75;17;Voissay;170
17482;75;17;Vouhé;641
17483;75;17;Yves;1 505
17484;75;17;Port-des-Barques;1 761
17485;75;17;Le Grand-Village-Plage;1 084
17486;75;17;La Brée-les-Bains;688
18001;24;18;Achères;348
18002;24;18;Ainay-le-Vieil;190
18003;24;18;Les Aix-d'Angillon;1 872
18004;24;18;Allogny;1 111
18005;24;18;Allouis;1 079
18006;24;18;Annoix;245
18007;24;18;Apremont-sur-Allier;68
18008;24;18;Arçay;487
18009;24;18;Arcomps;274
18010;24;18;Ardenais;201
18011;24;18;Argent-sur-Sauldre;2 057
18012;24;18;Argenvières;440
18013;24;18;Arpheuilles;299
18014;24;18;Assigny;146
18015;24;18;Aubigny-sur-Nère;5 476
18016;24;18;Aubinges;403
18017;24;18;Augy-sur-Aubois;284
18018;24;18;Avord;2 833
18019;24;18;Azy;450
18020;24;18;Bannay;843
18021;24;18;Bannegon;259
18022;24;18;Barlieu;339
18023;24;18;Baugy;1 625
18024;24;18;Beddes;104
18025;24;18;Beffes;603
18026;24;18;Belleville-sur-Loire;990
18027;24;18;Bengy-sur-Craon;650
18028;24;18;Berry-Bouy;1 168
18029;24;18;Bessais-le-Fromental;296
18030;24;18;Blancafort;1 005
18031;24;18;Blet;563
18032;24;18;Boulleret;1 377
18033;24;18;Bourges;63 702
18034;24;18;Bouzais;296
18035;24;18;Brécy;1 011
18036;24;18;Brinay;524
18037;24;18;Brinon-sur-Sauldre;972
18038;24;18;Bruère-Allichamps;566
18039;24;18;Bué;314
18040;24;18;Bussy;353
18041;24;18;La Celette;201
18042;24;18;La Celle;337
18043;24;18;La Celle-Condé;193
18044;24;18;Cerbois;402
18045;24;18;Chalivoy-Milon;391
18046;24;18;Chambon;158
18047;24;18;La Chapelle-d'Angillon;611
18048;24;18;La Chapelle-Hugon;383
18049;24;18;La Chapelle-Montlinard;489
18050;24;18;La Chapelle-Saint-Ursin;3 692
18051;24;18;La Chapelotte;132
18052;24;18;Charenton-du-Cher;1 014
18053;24;18;Charentonnay;289
18054;24;18;Charly;245
18055;24;18;Chârost;912
18056;24;18;Chassy;235
18057;24;18;Châteaumeillant;1 703
18058;24;18;Châteauneuf-sur-Cher;1 394
18059;24;18;Le Châtelet;929
18060;24;18;Chaumont;47
18061;24;18;Chaumoux-Marcilly;86
18062;24;18;Le Chautay;266
18063;24;18;Chavannes;154
18064;24;18;Chéry;219
18065;24;18;Chezal-Benoît;782
18066;24;18;Civray;909
18067;24;18;Clémont;706
18068;24;18;Cogny;33
18069;24;18;Colombiers;412
18070;24;18;Concressault;200
18071;24;18;Contres;34
18072;24;18;Cornusse;240
18073;24;18;Corquoy;199
18074;24;18;Couargues;199
18075;24;18;Cours-les-Barres;1 022
18076;24;18;Coust;444
18077;24;18;Couy;370
18078;24;18;Crézançay-sur-Cher;63
18079;24;18;Crézancy-en-Sancerre;430
18080;24;18;Croisy;144
18081;24;18;Crosses;395
18082;24;18;Cuffy;1 019
18083;24;18;Culan;771
18084;24;18;Dampierre-en-Crot;200
18085;24;18;Dampierre-en-Graçay;244
18086;24;18;Drevant;549
18087;24;18;Dun-sur-Auron;3 572
18088;24;18;Ennordres;208
18089;24;18;Épineuil-le-Fleuriel;438
18090;24;18;Étréchy;411
18091;24;18;Farges-Allichamps;254
18092;24;18;Farges-en-Septaine;1 004
18093;24;18;Faverdines;136
18094;24;18;Feux;329
18095;24;18;Flavigny;162
18096;24;18;Foëcy;2 069
18097;24;18;Fussy;1 938
18098;24;18;Gardefort;125
18099;24;18;Garigny;220
18100;24;18;Genouilly;676
18101;24;18;Germigny-l'Exempt;291
18102;24;18;Givardon;301
18103;24;18;Graçay;1 307
18104;24;18;Groises;132
18105;24;18;Gron;462
18106;24;18;Grossouvre;263
18107;24;18;La Groutte;123
18108;24;18;La Guerche-sur-l'Aubois;3 162
18109;24;18;Henrichemont;1 706
18110;24;18;Herry;962
18111;24;18;Humbligny;184
18112;24;18;Ids-Saint-Roch;278
18113;24;18;Ignol;176
18114;24;18;Ineuil;219
18115;24;18;Ivoy-le-Pré;781
18116;24;18;Jalognes;270
18117;24;18;Jars;502
18118;24;18;Jouet-sur-l'Aubois;1 308
18119;24;18;Jussy-Champagne;205
18120;24;18;Jussy-le-Chaudrier;584
18121;24;18;Lantan;94
18122;24;18;Lapan;223
18124;24;18;Lazenay;288
18125;24;18;Léré;1 067
18126;24;18;Levet;1 371
18127;24;18;Lignières;1 341
18128;24;18;Limeux;168
18129;24;18;Lissay-Lochy;227
18130;24;18;Loye-sur-Arnon;298
18131;24;18;Lugny-Bourbonnais;34
18132;24;18;Lugny-Champagne;138
18133;24;18;Lunery;1 558
18134;24;18;Lury-sur-Arnon;661
18135;24;18;Maisonnais;232
18136;24;18;Marçais;305
18137;24;18;Mareuil-sur-Arnon;486
18138;24;18;Marmagne;1 905
18139;24;18;Marseilles-lès-Aubigny;649
18140;24;18;Massay;1 348
18141;24;18;Mehun-sur-Yèvre;6 448
18142;24;18;Meillant;661
18143;24;18;Menetou-Couture;371
18144;24;18;Menetou-Râtel;464
18145;24;18;Menetou-Salon;1 614
18146;24;18;Ménétréol-sous-Sancerre;302
18147;24;18;Ménétréol-sur-Sauldre;199
18148;24;18;Méreau;2 644
18149;24;18;Méry-ès-Bois;550
18150;24;18;Méry-sur-Cher;705
18151;24;18;Montigny;328
18152;24;18;Montlouis;109
18153;24;18;Morlac;293
18154;24;18;Mornay-Berry;170
18155;24;18;Mornay-sur-Allier;422
18156;24;18;Morogues;427
18157;24;18;Morthomiers;790
18158;24;18;Moulins-sur-Yèvre;850
18159;24;18;Nançay;787
18160;24;18;Nérondes;1 430
18161;24;18;Neuilly-en-Dun;223
18162;24;18;Neuilly-en-Sancerre;249
18163;24;18;Neuvy-Deux-Clochers;267
18164;24;18;Neuvy-le-Barrois;142
18165;24;18;Neuvy-sur-Barangeon;1 101
18166;24;18;Nohant-en-Goût;558
18167;24;18;Nohant-en-Graçay;294
18168;24;18;Le Noyer;225
18169;24;18;Nozières;227
18170;24;18;Oizon;667
18171;24;18;Orcenais;245
18172;24;18;Orval;1 691
18173;24;18;Osmery;238
18174;24;18;Osmoy;267
18175;24;18;Ourouer-les-Bourdelins;608
18176;24;18;Parassy;409
18177;24;18;Parnay;52
18178;24;18;La Perche;192
18179;24;18;Pigny;981
18180;24;18;Plaimpied-Givaudins;2 108
18181;24;18;Plou;539
18182;24;18;Poisieux;215
18183;24;18;Le Pondy;151
18184;24;18;Précy;350
18185;24;18;Presly;235
18186;24;18;Preuilly;456
18187;24;18;Préveranges;518
18188;24;18;Primelles;207
18189;24;18;Quantilly;481
18190;24;18;Quincy;824
18191;24;18;Raymond;174
18192;24;18;Reigny;229
18193;24;18;Rezay;202
18194;24;18;Rians;975
18195;24;18;Sagonne;186
18196;24;18;Saint-Aignan-des-Noyers;76
18197;24;18;Saint-Amand-Montrond;9 459
18198;24;18;Saint-Ambroix;373
18199;24;18;Saint-Baudel;252
18200;24;18;Saint-Bouize;276
18201;24;18;Saint-Caprais;768
18202;24;18;Saint-Céols;13
18203;24;18;Saint-Christophe-le-Chaudry;94
18204;24;18;Saint-Denis-de-Palin;282
18205;24;18;Saint-Doulchard;9 645
18206;24;18;Saint-Éloy-de-Gy;1 558
18207;24;18;Saint-Florent-sur-Cher;6 419
18208;24;18;Sainte-Gemme-en-Sancerrois;406
18209;24;18;Saint-Georges-de-Poisieux;439
18210;24;18;Saint-Georges-sur-la-Prée;599
18211;24;18;Saint-Georges-sur-Moulon;708
18212;24;18;Saint-Germain-des-Bois;642
18213;24;18;Saint-Germain-du-Puy;4 924
18214;24;18;Saint-Hilaire-de-Court;596
18215;24;18;Saint-Hilaire-de-Gondilly;137
18216;24;18;Saint-Hilaire-en-Lignières;488
18217;24;18;Saint-Jeanvrin;160
18218;24;18;Saint-Just;650
18219;24;18;Saint-Laurent;510
18220;24;18;Saint-Léger-le-Petit;345
18221;24;18;Saint-Loup-des-Chaumes;292
18223;24;18;Saint-Martin-d'Auxigny;2 505
18224;24;18;Saint-Martin-des-Champs;299
18225;24;18;Saint-Maur;265
18226;24;18;Saint-Michel-de-Volangis;464
18227;24;18;Sainte-Montaine;167
18228;24;18;Saint-Outrille;217
18229;24;18;Saint-Palais;617
18230;24;18;Saint-Pierre-les-Bois;283
18231;24;18;Saint-Pierre-les-Étieux;739
18232;24;18;Saint-Priest-la-Marche;246
18233;24;18;Saint-Satur;1 403
18234;24;18;Saint-Saturnin;435
18235;24;18;Sainte-Solange;1 117
18236;24;18;Saint-Symphorien;133
18237;24;18;Sainte-Thorette;475
18238;24;18;Saint-Vitte;125
18240;24;18;Sancergues;632
18241;24;18;Sancerre;1 329
18242;24;18;Sancoins;2 930
18243;24;18;Santranges;425
18244;24;18;Saugy;78
18245;24;18;Saulzais-le-Potier;479
18246;24;18;Savigny-en-Sancerre;1 110
18247;24;18;Savigny-en-Septaine;734
18248;24;18;Senneçay;459
18249;24;18;Sens-Beaujeu;402
18250;24;18;Serruelles;67
18251;24;18;Sévry;59
18252;24;18;Sidiailles;295
18253;24;18;Soulangis;461
18254;24;18;Soye-en-Septaine;589
18255;24;18;Le Subdray;979
18256;24;18;Subligny;337
18257;24;18;Sury-près-Léré;655
18258;24;18;Sury-en-Vaux;690
18259;24;18;Sury-ès-Bois;290
18260;24;18;Tendron;88
18261;24;18;Thaumiers;397
18262;24;18;Thauvenay;324
18263;24;18;Thénioux;664
18264;24;18;Thou;79
18265;24;18;Torteron;790
18266;24;18;Touchay;228
18267;24;18;Trouy;4 005
18268;24;18;Uzay-le-Venon;406
18269;24;18;Vailly-sur-Sauldre;648
18270;24;18;Vallenay;700
18271;24;18;Vasselay;1 552
18272;24;18;Veaugues;618
18273;24;18;Venesmes;799
18274;24;18;Verdigny;314
18275;24;18;Vereaux;139
18276;24;18;Vernais;186
18277;24;18;Verneuil;35
18278;24;18;Vesdun;547
18279;24;18;Vierzon;25 348
18280;24;18;Vignoux-sous-les-Aix;706
18281;24;18;Vignoux-sur-Barangeon;2 095
18282;24;18;Villabon;569
18283;24;18;Villecelin;80
18284;24;18;Villegenon;213
18285;24;18;Villeneuve-sur-Cher;406
18286;24;18;Villequiers;452
18287;24;18;Vinon;292
18288;24;18;Vorly;248
